player_id,name,role,dimension,top_drivers
7898,J. Obi Mikel,Midfielder,recovery,interception x7 (+21.0); def_duel_won x7 (+14.0); loose_ball_won x8 (+8.0)
7898,J. Obi Mikel,Midfielder,retention,lost_ball x21 (-21.0); accurate_pass x120 (+12.0); att_duel_lost x3 (-1.5)
7898,J. Obi Mikel,Midfielder,transition,counter_action x3 (+6.0)
125774,J. Penedo,Goalkeeper,defensive_disruption,clearance x2 (+3.0); sliding_tackle_won x1 (+2.5)
125774,J. Penedo,Goalkeeper,goal_protection,reflex_save x19 (+95.0); save x1 (+4.0); own_box_clearance x2 (+2.0)
125774,J. Penedo,Goalkeeper,progression,final_third_entry x4 (+12.0); forward_pass_small x17 (+2.5); failed_progressive x2 (-0.8)
125774,J. Penedo,Goalkeeper,recovery,interception x4 (+12.0); loose_ball_won x1 (+1.0)
125774,J. Penedo,Goalkeeper,retention,lost_ball x2 (-2.0); accurate_pass x18 (+1.8)
125774,J. Penedo,Goalkeeper,transition,keeper_launch x10 (+15.0)
10131,J. Pickford,Goalkeeper,defensive_disruption,clearance x1 (+1.5)
10131,J. Pickford,Goalkeeper,goal_protection,reflex_save x19 (+95.0); save x9 (+36.0)
10131,J. Pickford,Goalkeeper,progression,final_third_entry x18 (+54.0); forward_pass_small x141 (+21.1); failed_progressive x12 (-4.8)
10131,J. Pickford,Goalkeeper,recovery,interception x9 (+27.0); loose_ball_won x3 (+3.0)
10131,J. Pickford,Goalkeeper,retention,lost_ball x29 (-29.0); accurate_pass x144 (+14.4)
10131,J. Pickford,Goalkeeper,transition,keeper_launch x44 (+66.0)
69964,J. Pivari\u0107,Defender,chance_creation,key_pass x2 (+8.0); accurate_cross x3 (+3.0); pass_into_box x2 (+3.0)
69964,J. Pivari\u0107,Defender,defensive_disruption,clearance x2 (+3.0); sliding_tackle_won x1 (+2.5)
69964,J. Pivari\u0107,Defender,finishing,shot_off_target x1 (-0.3)
69964,J. Pivari\u0107,Defender,goal_protection,own_box_clearance x2 (+2.0)
69964,J. Pivari\u0107,Defender,progression,final_third_entry x10 (+30.0); forward_pass_small x57 (+8.6); pass_into_box x2 (+8.0)
69964,J. Pivari\u0107,Defender,recovery,interception x8 (+24.0); def_duel_won x3 (+6.0); loose_ball_won x5 (+5.0)
69964,J. Pivari\u0107,Defender,retention,lost_ball x26 (-26.0); accurate_pass x110 (+11.0); att_duel_lost x1 (-0.5)
69964,J. Pivari\u0107,Defender,transition,counter_action x5 (+10.0)
91019,J. Quintero,Midfielder,chance_creation,pass_into_box x10 (+15.0); assist x1 (+8.0); key_pass x1 (+4.0)
91019,J. Quintero,Midfielder,finishing,shot_on_target x1 (+2.0); shot_off_target x2 (-0.6); shot_blocked x3 (+0.0)
91019,J. Quintero,Midfielder,progression,final_third_entry x28 (+84.0); pass_into_box x10 (+40.0); line_breaking x8 (+24.0)
91019,J. Quintero,Midfielder,recovery,interception x7 (+21.0); def_duel_won x2 (+4.0); def_duel_lost x7 (-3.5)
91019,J. Quintero,Midfielder,retention,lost_ball x38 (-38.0); accurate_pass x134 (+13.4); att_duel_lost x4 (-2.0)
91019,J. Quintero,Midfielder,transition,counter_action x10 (+20.0)
61367,J. Risdon,Defender,defensive_disruption,clearance x3 (+4.5); sliding_tackle_won x1 (+2.5)
61367,J. Risdon,Defender,finishing,shot_blocked x1 (+0.0)
61367,J. Risdon,Defender,goal_protection,own_box_clearance x3 (+3.0)
61367,J. Risdon,Defender,progression,final_third_entry x16 (+48.0); forward_pass_small x46 (+6.9); line_breaking x2 (+6.0)
61367,J. Risdon,Defender,recovery,interception x12 (+36.0); def_duel_won x9 (+18.0); def_duel_lost x15 (-7.5)
61367,J. Risdon,Defender,retention,lost_ball x41 (-41.0); accurate_pass x91 (+9.1); att_duel_lost x2 (-1.0)
61367,J. Risdon,Defender,transition,counter_action x3 (+6.0)
70096,J. Rodr\u00edguez,Midfielder,chance_creation,assist x2 (+16.0); pass_into_box x2 (+3.0); accurate_cross x1 (+1.0)
70096,J. Rodr\u00edguez,Midfielder,finishing,shot_blocked x2 (+0.0)
70096,J. Rodr\u00edguez,Midfielder,progression,final_third_entry x9 (+27.0); line_breaking x3 (+9.0); pass_into_box x2 (+8.0)
70096,J. Rodr\u00edguez,Midfielder,recovery,interception x2 (+6.0); def_duel_lost x9 (-4.5); loose_ball_won x4 (+4.0)
70096,J. Rodr\u00edguez,Midfielder,retention,lost_ball x14 (-14.0); accurate_pass x76 (+7.6); att_duel_lost x8 (-4.0)
70096,J. Rodr\u00edguez,Midfielder,transition,counter_action x2 (+4.0)
401861,J. Rodriguez,Midfielder,defensive_disruption,clearance x1 (+1.5)
401861,J. Rodriguez,Midfielder,finishing,shot_on_target x1 (+2.0); shot_off_target x1 (-0.3); shot_blocked x1 (+0.0)
401861,J. Rodriguez,Midfielder,progression,final_third_entry x4 (+12.0); forward_pass_small x14 (+2.1); forward_carry x1 (+1.5)
401861,J. Rodriguez,Midfielder,recovery,interception x7 (+21.0); def_duel_lost x6 (-3.0)
401861,J. Rodriguez,Midfielder,retention,lost_ball x12 (-12.0); accurate_pass x52 (+5.2); att_duel_lost x9 (-4.5)
401861,J. Rodriguez,Midfielder,transition,counter_action x2 (+4.0)
9380,J. Stones,Defender,defensive_disruption,clearance x18 (+27.0)
9380,J. Stones,Defender,finishing,goal x2 (+16.0); shot_on_target x2 (+4.0)
9380,J. Stones,Defender,goal_protection,own_box_clearance x16 (+16.0)
9380,J. Stones,Defender,progression,final_third_entry x35 (+105.0); forward_pass_small x337 (+50.5); line_breaking x1 (+3.0)
9380,J. Stones,Defender,recovery,interception x45 (+135.0); def_duel_won x7 (+14.0); def_duel_lost x16 (-8.0)
9380,J. Stones,Defender,retention,accurate_pass x445 (+44.5); lost_ball x24 (-24.0); dangerous_lost x1 (-3.0)
9380,J. Stones,Defender,transition,counter_action x2 (+4.0)
56026,J. Stryger Larsen,Defender,chance_creation,pass_into_box x1 (+1.5)
56026,J. Stryger Larsen,Defender,defensive_disruption,clearance x5 (+7.5); sliding_tackle_won x1 (+2.5)
56026,J. Stryger Larsen,Defender,finishing,shot_on_target x1 (+2.0); shot_off_target x1 (-0.3)
56026,J. Stryger Larsen,Defender,goal_protection,own_box_clearance x4 (+4.0)
56026,J. Stryger Larsen,Defender,progression,final_third_entry x7 (+21.0); forward_pass_small x32 (+4.8); pass_into_box x1 (+4.0)
56026,J. Stryger Larsen,Defender,recovery,interception x9 (+27.0); def_duel_lost x13 (-6.5); def_duel_won x3 (+6.0)
56026,J. Stryger Larsen,Defender,retention,lost_ball x11 (-11.0); accurate_pass x72 (+7.2); att_duel_lost x1 (-0.5)
56026,J. Stryger Larsen,Defender,transition,counter_action x1 (+2.0)
70379,J. Urretavizcaya,Midfielder,chance_creation,pass_into_box x1 (+1.5); accurate_cross x1 (+1.0)
70379,J. Urretavizcaya,Midfielder,progression,pass_into_box x1 (+4.0); forward_pass_small x6 (+0.9)
70379,J. Urretavizcaya,Midfielder,recovery,def_duel_won x1 (+2.0); def_duel_lost x1 (-0.5)
70379,J. Urretavizcaya,Midfielder,retention,lost_ball x3 (-3.0); accurate_pass x11 (+1.1); att_duel_lost x1 (-0.5)
12829,J. Vardy,Forward,chance_creation,key_pass x2 (+8.0); pass_into_box x3 (+4.5); accurate_cross x1 (+1.0)
12829,J. Vardy,Forward,defensive_disruption,sliding_tackle_won x1 (+2.5); clearance x1 (+1.5)
12829,J. Vardy,Forward,finishing,shot_off_target x1 (-0.3); shot_blocked x1 (+0.0)
12829,J. Vardy,Forward,progression,pass_into_box x3 (+12.0); final_third_entry x1 (+3.0); line_breaking x1 (+3.0)
12829,J. Vardy,Forward,recovery,interception x4 (+12.0); def_duel_lost x4 (-2.0); loose_ball_won x2 (+2.0)
12829,J. Vardy,Forward,retention,lost_ball x5 (-5.0); accurate_pass x12 (+1.2); att_duel_lost x2 (-1.0)
12829,J. Vardy,Forward,transition,counter_action x2 (+4.0)
125452,J. Venegas,Midfielder,chance_creation,pass_into_box x2 (+3.0)
125452,J. Venegas,Midfielder,defensive_disruption,clearance x1 (+1.5)
125452,J. Venegas,Midfielder,progression,final_third_entry x4 (+12.0); pass_into_box x2 (+8.0); line_breaking x1 (+3.0)
125452,J. Venegas,Midfielder,recovery,interception x5 (+15.0); def_duel_lost x11 (-5.5); loose_ball_won x2 (+2.0)
125452,J. Venegas,Midfielder,retention,lost_ball x11 (-11.0); att_duel_lost x9 (-4.5); accurate_pass x30 (+3.0)
48,J. Vertonghen,Defender,chance_creation,accurate_cross x2 (+2.0); pass_into_box x1 (+1.5)
48,J. Vertonghen,Defender,defensive_disruption,clearance x15 (+22.5); sliding_tackle_won x2 (+5.0)
48,J. Vertonghen,Defender,finishing,goal x1 (+8.0); shot_on_target x1 (+2.0)
48,J. Vertonghen,Defender,goal_protection,own_box_clearance x12 (+12.0)
48,J. Vertonghen,Defender,progression,final_third_entry x34 (+102.0); forward_pass_small x173 (+25.9); pass_into_box x1 (+4.0)
48,J. Vertonghen,Defender,recovery,interception x24 (+72.0); def_duel_won x6 (+12.0); def_duel_lost x16 (-8.0)
48,J. Vertonghen,Defender,retention,lost_ball x28 (-28.0); accurate_pass x279 (+27.9)
48,J. Vertonghen,Defender,transition,counter_action x4 (+8.0)
3349,J. dos Santos,Midfielder,defensive_disruption,clearance x1 (+1.5)
3349,J. dos Santos,Midfielder,goal_protection,own_box_clearance x1 (+1.0)
3349,J. dos Santos,Midfielder,progression,final_third_entry x5 (+15.0); forward_pass_small x11 (+1.6); forward_carry x1 (+1.5)
3349,J. dos Santos,Midfielder,recovery,interception x1 (+3.0); def_duel_lost x2 (-1.0)
3349,J. dos Santos,Midfielder,retention,accurate_pass x24 (+2.4); lost_ball x1 (-1.0); att_duel_lost x1 (-0.5)
15781,Ja-Cheol Koo,Midfielder,chance_creation,pass_into_box x1 (+1.5); accurate_cross x1 (+1.0)
15781,Ja-Cheol Koo,Midfielder,defensive_disruption,sliding_tackle_won x2 (+5.0); clearance x1 (+1.5)
15781,Ja-Cheol Koo,Midfielder,finishing,shot_off_target x1 (-0.3)
15781,Ja-Cheol Koo,Midfielder,goal_protection,own_box_clearance x1 (+1.0)
15781,Ja-Cheol Koo,Midfielder,progression,pass_into_box x1 (+4.0); final_third_entry x1 (+3.0); forward_pass_small x11 (+1.6)
15781,Ja-Cheol Koo,Midfielder,recovery,interception x5 (+15.0); def_duel_won x2 (+4.0); def_duel_lost x4 (-2.0)
15781,Ja-Cheol Koo,Midfielder,retention,lost_ball x3 (-3.0); att_duel_lost x5 (-2.5); accurate_pass x22 (+2.2)
299121,Jae-Sung Lee,Midfielder,chance_creation,pass_into_box x7 (+10.5)
299121,Jae-Sung Lee,Midfielder,defensive_disruption,clearance x2 (+3.0); sliding_tackle_won x1 (+2.5)
299121,Jae-Sung Lee,Midfielder,finishing,shot_on_target x1 (+2.0); shot_blocked x4 (+0.0)
299121,Jae-Sung Lee,Midfielder,goal_protection,own_box_clearance x2 (+2.0)
299121,Jae-Sung Lee,Midfielder,progression,pass_into_box x7 (+28.0); final_third_entry x6 (+18.0); line_breaking x3 (+9.0)
299121,Jae-Sung Lee,Midfielder,recovery,interception x15 (+45.0); def_duel_lost x19 (-9.5); def_duel_won x4 (+8.0)
299121,Jae-Sung Lee,Midfielder,retention,lost_ball x16 (-16.0); accurate_pass x90 (+9.0); att_duel_lost x6 (-3.0)
299121,Jae-Sung Lee,Midfielder,transition,counter_action x12 (+24.0)
70965,Jo\u00e3o M\u00e1rio,Midfielder,chance_creation,key_pass x2 (+8.0); pass_into_box x5 (+7.5); accurate_cross x3 (+3.0)
70965,Jo\u00e3o M\u00e1rio,Midfielder,defensive_disruption,clearance x2 (+3.0)
70965,Jo\u00e3o M\u00e1rio,Midfielder,finishing,shot_off_target x1 (-0.3)
70965,Jo\u00e3o M\u00e1rio,Midfielder,progression,pass_into_box x5 (+20.0); final_third_entry x6 (+18.0); forward_pass_small x58 (+8.7)
70965,Jo\u00e3o M\u00e1rio,Midfielder,recovery,interception x5 (+15.0); def_duel_lost x13 (-6.5); loose_ball_won x6 (+6.0)
70965,Jo\u00e3o M\u00e1rio,Midfielder,retention,lost_ball x15 (-15.0); accurate_pass x135 (+13.5); att_duel_lost x8 (-4.0)
70965,Jo\u00e3o M\u00e1rio,Midfielder,transition,counter_action x5 (+10.0)
3431,Jo\u00e3o Miranda,Defender,chance_creation,key_pass x1 (+4.0)
3431,Jo\u00e3o Miranda,Defender,defensive_disruption,clearance x9 (+13.5); sliding_tackle_won x1 (+2.5)
3431,Jo\u00e3o Miranda,Defender,finishing,shot_off_target x1 (-0.3)
3431,Jo\u00e3o Miranda,Defender,goal_protection,own_box_clearance x7 (+7.0)
3431,Jo\u00e3o Miranda,Defender,progression,final_third_entry x11 (+33.0); forward_pass_small x203 (+30.4); failed_progressive x3 (-1.2)
3431,Jo\u00e3o Miranda,Defender,recovery,interception x24 (+72.0); def_duel_won x14 (+28.0); loose_ball_won x15 (+15.0)
3431,Jo\u00e3o Miranda,Defender,retention,accurate_pass x235 (+23.5); lost_ball x11 (-11.0); att_duel_lost x1 (-0.5)
3431,Jo\u00e3o Miranda,Defender,transition,counter_action x4 (+8.0)
70093,Jo\u00e3o Moutinho,Midfielder,chance_creation,assist x1 (+8.0); pass_into_box x3 (+4.5); accurate_cross x2 (+2.0)
70093,Jo\u00e3o Moutinho,Midfielder,defensive_disruption,clearance x1 (+1.5)
70093,Jo\u00e3o Moutinho,Midfielder,goal_protection,own_box_clearance x1 (+1.0)
70093,Jo\u00e3o Moutinho,Midfielder,progression,final_third_entry x10 (+30.0); pass_into_box x3 (+12.0); forward_pass_small x43 (+6.5)
70093,Jo\u00e3o Moutinho,Midfielder,recovery,interception x9 (+27.0); def_duel_won x6 (+12.0); def_duel_lost x17 (-8.5)
70093,Jo\u00e3o Moutinho,Midfielder,retention,accurate_pass x67 (+6.7); lost_ball x4 (-4.0); att_duel_lost x1 (-0.5)
70093,Jo\u00e3o Moutinho,Midfielder,transition,counter_action x4 (+8.0)
49862,Joo-Ho Park,Defender,chance_creation,pass_into_box x1 (+1.5); accurate_cross x1 (+1.0)
49862,Joo-Ho Park,Defender,progression,pass_into_box x1 (+4.0); forward_pass_small x1 (+0.1)
49862,Joo-Ho Park,Defender,recovery,def_duel_lost x1 (-0.5)
49862,Joo-Ho Park,Defender,retention,lost_ball x4 (-4.0); accurate_pass x3 (+0.3)
3269,Jordi Alba,Defender,chance_creation,pass_into_box x12 (+18.0); accurate_cross x9 (+9.0); key_pass x2 (+8.0)
3269,Jordi Alba,Defender,defensive_disruption,clearance x4 (+6.0)
3269,Jordi Alba,Defender,finishing,shot_on_target x1 (+2.0); shot_blocked x1 (+0.0)
3269,Jordi Alba,Defender,goal_protection,own_box_clearance x3 (+3.0)
3269,Jordi Alba,Defender,progression,final_third_entry x27 (+81.0); pass_into_box x12 (+48.0); forward_pass_small x136 (+20.4)
3269,Jordi Alba,Defender,recovery,interception x12 (+36.0); def_duel_lost x14 (-7.0); def_duel_won x3 (+6.0)
3269,Jordi Alba,Defender,retention,accurate_pass x347 (+34.7); lost_ball x28 (-28.0); dangerous_lost x1 (-3.0)
8126,Jos\u00e9 Fonte,Defender,defensive_disruption,clearance x10 (+15.0)
8126,Jos\u00e9 Fonte,Defender,finishing,shot_off_target x1 (-0.3); shot_blocked x1 (+0.0)
8126,Jos\u00e9 Fonte,Defender,goal_protection,own_box_clearance x10 (+10.0)
8126,Jos\u00e9 Fonte,Defender,progression,final_third_entry x12 (+36.0); forward_pass_small x101 (+15.2); failed_progressive x5 (-2.0)
8126,Jos\u00e9 Fonte,Defender,recovery,interception x20 (+60.0); def_duel_won x5 (+10.0); loose_ball_won x8 (+8.0)
8126,Jos\u00e9 Fonte,Defender,retention,lost_ball x23 (-23.0); accurate_pass x142 (+14.2); att_duel_lost x1 (-0.5)
8126,Jos\u00e9 Fonte,Defender,transition,counter_action x2 (+4.0)
79149,K. Ansarifard,Forward,chance_creation,pass_into_box x1 (+1.5)
79149,K. Ansarifard,Forward,defensive_disruption,clearance x3 (+4.5)
79149,K. Ansarifard,Forward,finishing,shot_off_target x2 (-0.6)
79149,K. Ansarifard,Forward,goal_protection,own_box_clearance x1 (+1.0)
79149,K. Ansarifard,Forward,progression,final_third_entry x3 (+9.0); pass_into_box x1 (+4.0); forward_carry x1 (+1.5)
79149,K. Ansarifard,Forward,recovery,interception x8 (+24.0); def_duel_lost x9 (-4.5); def_duel_won x2 (+4.0)
79149,K. Ansarifard,Forward,retention,lost_ball x12 (-12.0); accurate_pass x19 (+1.9); att_duel_lost x3 (-1.5)
79149,K. Ansarifard,Forward,transition,counter_action x2 (+4.0)
29625,K. Bouta\u00efb,Forward,finishing,goal x1 (+8.0); shot_on_target x1 (+2.0); shot_off_target x1 (-0.3)
29625,K. Bouta\u00efb,Forward,progression,forward_carry x2 (+3.0); final_third_entry x1 (+3.0); forward_pass_small x8 (+1.2)
29625,K. Bouta\u00efb,Forward,recovery,interception x3 (+9.0); loose_ball_won x2 (+2.0); def_duel_won x1 (+2.0)
29625,K. Bouta\u00efb,Forward,retention,lost_ball x3 (-3.0); accurate_pass x19 (+1.9); att_duel_lost x3 (-1.5)
38021,K. De Bruyne,Midfielder,chance_creation,key_pass x9 (+36.0); pass_into_box x22 (+33.0); assist x2 (+16.0)
38021,K. De Bruyne,Midfielder,defensive_disruption,clearance x6 (+9.0); sliding_tackle_won x1 (+2.5)
38021,K. De Bruyne,Midfielder,finishing,goal x1 (+8.0); shot_on_target x1 (+2.0); shot_off_target x4 (-1.2)
38021,K. De Bruyne,Midfielder,goal_protection,own_box_clearance x4 (+4.0)
38021,K. De Bruyne,Midfielder,progression,final_third_entry x35 (+105.0); pass_into_box x22 (+88.0); line_breaking x7 (+21.0)
38021,K. De Bruyne,Midfielder,recovery,interception x17 (+51.0); def_duel_won x8 (+16.0); loose_ball_won x6 (+6.0)
38021,K. De Bruyne,Midfielder,retention,lost_ball x62 (-62.0); accurate_pass x249 (+24.9); att_duel_lost x10 (-5.0)
38021,K. De Bruyne,Midfielder,transition,counter_action x20 (+40.0)
281254,K. Dolberg,Forward,progression,final_third_entry x1 (+3.0); forward_carry x1 (+1.5); forward_pass_small x1 (+0.1)
281254,K. Dolberg,Forward,recovery,def_duel_lost x1 (-0.5)
281254,K. Dolberg,Forward,retention,lost_ball x2 (-2.0); accurate_pass x4 (+0.4)
142,K. El Ahmadi,Midfielder,defensive_disruption,clearance x4 (+6.0)
142,K. El Ahmadi,Midfielder,finishing,shot_off_target x1 (-0.3)
142,K. El Ahmadi,Midfielder,goal_protection,own_box_clearance x3 (+3.0)
142,K. El Ahmadi,Midfielder,progression,final_third_entry x12 (+36.0); forward_pass_small x64 (+9.6); failed_progressive x4 (-1.6)
142,K. El Ahmadi,Midfielder,recovery,interception x9 (+27.0); def_duel_won x7 (+14.0); def_duel_lost x18 (-9.0)
142,K. El Ahmadi,Midfielder,retention,lost_ball x10 (-10.0); accurate_pass x95 (+9.5); att_duel_lost x1 (-0.5)
142,K. El Ahmadi,Midfielder,transition,counter_action x2 (+4.0)
21097,K. Glik,Defender,defensive_disruption,clearance x5 (+7.5)
21097,K. Glik,Defender,finishing,shot_off_target x1 (-0.3)
21097,K. Glik,Defender,goal_protection,own_box_clearance x4 (+4.0)
21097,K. Glik,Defender,progression,final_third_entry x3 (+9.0); forward_pass_small x49 (+7.4); failed_progressive x2 (-0.8)
21097,K. Glik,Defender,recovery,interception x6 (+18.0); def_duel_won x1 (+2.0); def_duel_lost x3 (-1.5)
21097,K. Glik,Defender,retention,lost_ball x8 (-8.0); accurate_pass x67 (+6.7)
33032,K. Grosicki,Midfielder,chance_creation,key_pass x1 (+4.0); pass_into_box x2 (+3.0); accurate_cross x2 (+2.0)
33032,K. Grosicki,Midfielder,finishing,shot_on_target x1 (+2.0); shot_off_target x2 (-0.6); shot_blocked x1 (+0.0)
33032,K. Grosicki,Midfielder,progression,pass_into_box x2 (+8.0); forward_carry x2 (+3.0); final_third_entry x1 (+3.0)
33032,K. Grosicki,Midfielder,recovery,interception x7 (+21.0); def_duel_lost x4 (-2.0); loose_ball_won x1 (+1.0)
33032,K. Grosicki,Midfielder,retention,lost_ball x19 (-19.0); accurate_pass x34 (+3.4); att_duel_lost x6 (-3.0)
33032,K. Grosicki,Midfielder,transition,counter_action x2 (+4.0)
101592,K. Honda,Midfielder,chance_creation,pass_into_box x1 (+1.5)
101592,K. Honda,Midfielder,finishing,goal x1 (+8.0); shot_off_target x1 (-0.3); shot_blocked x1 (+0.0)
101592,K. Honda,Midfielder,progression,final_third_entry x3 (+9.0); pass_into_box x1 (+4.0); forward_pass_small x13 (+1.9)
101592,K. Honda,Midfielder,recovery,def_duel_won x2 (+4.0)
101592,K. Honda,Midfielder,retention,dangerous_lost x1 (-3.0); accurate_pass x27 (+2.7); lost_ball x2 (-2.0)
285508,K. Iheanacho,Forward,chance_creation,key_pass x1 (+4.0); pass_into_box x2 (+3.0); accurate_cross x1 (+1.0)
285508,K. Iheanacho,Forward,finishing,shot_off_target x2 (-0.6); shot_blocked x1 (+0.0)
285508,K. Iheanacho,Forward,progression,final_third_entry x3 (+9.0); pass_into_box x2 (+8.0); line_breaking x1 (+3.0)
285508,K. Iheanacho,Forward,recovery,interception x3 (+9.0); loose_ball_won x4 (+4.0); def_duel_lost x2 (-1.0)
285508,K. Iheanacho,Forward,retention,lost_ball x7 (-7.0); att_duel_lost x10 (-5.0); accurate_pass x35 (+3.5)
285508,K. Iheanacho,Forward,transition,counter_action x3 (+6.0)
25726,K. Koulibaly,Defender,chance_creation,pass_into_box x1 (+1.5)
25726,K. Koulibaly,Defender,defensive_disruption,clearance x7 (+10.5); sliding_tackle_won x1 (+2.5)
25726,K. Koulibaly,Defender,goal_protection,own_box_clearance x6 (+6.0)
25726,K. Koulibaly,Defender,progression,final_third_entry x16 (+48.0); forward_pass_small x73 (+11.0); pass_into_box x1 (+4.0)
25726,K. Koulibaly,Defender,recovery,interception x9 (+27.0); def_duel_won x5 (+10.0); loose_ball_won x2 (+2.0)
25726,K. Koulibaly,Defender,retention,lost_ball x17 (-17.0); accurate_pass x89 (+8.9); att_duel_lost x1 (-0.5)
25726,K. Koulibaly,Defender,transition,counter_action x1 (+2.0)
353833,K. Mbapp\u00e9,Forward,chance_creation,key_pass x4 (+16.0); pass_into_box x6 (+9.0); accurate_cross x1 (+1.0)
353833,K. Mbapp\u00e9,Forward,defensive_disruption,clearance x2 (+3.0); sliding_tackle_won x1 (+2.5)
353833,K. Mbapp\u00e9,Forward,finishing,goal x4 (+32.0); shot_on_target x3 (+6.0); shot_off_target x1 (-0.3)
353833,K. Mbapp\u00e9,Forward,goal_protection,own_box_clearance x1 (+1.0)
353833,K. Mbapp\u00e9,Forward,progression,pass_into_box x6 (+24.0); final_third_entry x7 (+21.0); forward_carry x8 (+12.0)
353833,K. Mbapp\u00e9,Forward,recovery,interception x8 (+24.0); def_duel_won x4 (+8.0); loose_ball_won x3 (+3.0)
353833,K. Mbapp\u00e9,Forward,retention,lost_ball x36 (-36.0); accurate_pass x120 (+12.0); att_duel_lost x21 (-10.5)
353833,K. Mbapp\u00e9,Forward,transition,counter_action x22 (+44.0)
133897,K. N'Diaye,Goalkeeper,defensive_disruption,clearance x3 (+4.5)
133897,K. N'Diaye,Goalkeeper,goal_protection,reflex_save x5 (+25.0); save x4 (+16.0); own_box_clearance x3 (+3.0)
133897,K. N'Diaye,Goalkeeper,progression,final_third_entry x11 (+33.0); failed_progressive x12 (-4.8); forward_pass_small x26 (+3.9)
133897,K. N'Diaye,Goalkeeper,recovery,interception x3 (+9.0)
133897,K. N'Diaye,Goalkeeper,retention,lost_ball x15 (-15.0); accurate_pass x26 (+2.6)
133897,K. N'Diaye,Goalkeeper,transition,keeper_launch x16 (+24.0)
3915,K. Navas,Goalkeeper,chance_creation,pass_into_box x1 (+1.5)
3915,K. Navas,Goalkeeper,defensive_disruption,sliding_tackle_won x1 (+2.5); clearance x1 (+1.5)
3915,K. Navas,Goalkeeper,goal_protection,reflex_save x8 (+40.0); save x8 (+32.0); own_box_clearance x1 (+1.0)
3915,K. Navas,Goalkeeper,progression,final_third_entry x11 (+33.0); forward_pass_small x47 (+7.1); pass_into_box x1 (+4.0)
3915,K. Navas,Goalkeeper,recovery,interception x5 (+15.0); loose_ball_won x1 (+1.0)
3915,K. Navas,Goalkeeper,retention,lost_ball x15 (-15.0); accurate_pass x48 (+4.8)
3915,K. Navas,Goalkeeper,transition,keeper_launch x20 (+30.0)
12,K. Omeruo,Defender,defensive_disruption,clearance x11 (+16.5)
12,K. Omeruo,Defender,goal_protection,own_box_clearance x9 (+9.0)
12,K. Omeruo,Defender,progression,final_third_entry x7 (+21.0); forward_pass_small x38 (+5.7); line_breaking x1 (+3.0)
12,K. Omeruo,Defender,recovery,interception x10 (+30.0); def_duel_won x2 (+4.0); loose_ball_won x4 (+4.0)
12,K. Omeruo,Defender,retention,lost_ball x15 (-15.0); accurate_pass x49 (+4.9); att_duel_lost x1 (-0.5)
12,K. Omeruo,Defender,transition,counter_action x1 (+2.0)
8480,K. Schmeichel,Goalkeeper,chance_creation,pass_into_box x2 (+3.0)
8480,K. Schmeichel,Goalkeeper,defensive_disruption,clearance x1 (+1.5)
8480,K. Schmeichel,Goalkeeper,goal_protection,reflex_save x16 (+80.0); save x11 (+44.0); own_box_clearance x1 (+1.0)
8480,K. Schmeichel,Goalkeeper,progression,final_third_entry x27 (+81.0); forward_pass_small x69 (+10.4); pass_into_box x2 (+8.0)
8480,K. Schmeichel,Goalkeeper,recovery,interception x3 (+9.0); def_duel_lost x1 (-0.5)
8480,K. Schmeichel,Goalkeeper,retention,lost_ball x13 (-13.0); accurate_pass x69 (+6.9)
8480,K. Schmeichel,Goalkeeper,transition,keeper_launch x47 (+70.5); counter_action x1 (+2.0)
8945,K. Trippier,Defender,chance_creation,pass_into_box x19 (+28.5); key_pass x4 (+16.0); accurate_cross x9 (+9.0)
8945,K. Trippier,Defender,defensive_disruption,clearance x7 (+10.5)
8945,K. Trippier,Defender,goal_protection,own_box_clearance x5 (+5.0)
8945,K. Trippier,Defender,progression,pass_into_box x19 (+76.0); final_third_entry x23 (+69.0); line_breaking x7 (+21.0)
8945,K. Trippier,Defender,recovery,interception x28 (+84.0); def_duel_won x7 (+14.0); def_duel_lost x20 (-10.0)
8945,K. Trippier,Defender,retention,lost_ball x55 (-55.0); accurate_pass x225 (+22.5); att_duel_lost x2 (-1.0)
8945,K. Trippier,Defender,transition,counter_action x1 (+2.0)
8277,K. Walker,Defender,chance_creation,pass_into_box x3 (+4.5)
8277,K. Walker,Defender,defensive_disruption,clearance x16 (+24.0)
8277,K. Walker,Defender,goal_protection,own_box_clearance x16 (+16.0)
8277,K. Walker,Defender,progression,final_third_entry x35 (+105.0); forward_pass_small x230 (+34.5); pass_into_box x3 (+12.0)
8277,K. Walker,Defender,recovery,interception x29 (+87.0); def_duel_won x5 (+10.0); loose_ball_won x4 (+4.0)
8277,K. Walker,Defender,retention,lost_ball x34 (-34.0); accurate_pass x336 (+33.6); att_duel_lost x2 (-1.0)
8277,K. Walker,Defender,transition,counter_action x2 (+4.0)
125575,K. Waston,Defender,defensive_disruption,clearance x3 (+4.5)
125575,K. Waston,Defender,finishing,goal x1 (+8.0)
125575,K. Waston,Defender,goal_protection,own_box_clearance x3 (+3.0)
125575,K. Waston,Defender,progression,final_third_entry x4 (+12.0); forward_pass_small x24 (+3.6)
125575,K. Waston,Defender,recovery,interception x8 (+24.0); loose_ball_won x2 (+2.0); def_duel_won x1 (+2.0)
125575,K. Waston,Defender,retention,accurate_pass x36 (+3.6); lost_ball x3 (-3.0)
