player_id,name,role,dimension,third,contribution
15020,M. Leckie,Forward,recovery,middle,20.0
15020,M. Leckie,Forward,retention,attacking,-14.5
15020,M. Leckie,Forward,retention,defensive,0.5
15020,M. Leckie,Forward,retention,middle,-11.0
15020,M. Leckie,Forward,transition,attacking,6.0
15020,M. Leckie,Forward,transition,defensive,2.0
15020,M. Leckie,Forward,transition,middle,4.0
61949,M. Lustig,Defender,chance_creation,attacking,36.0
61949,M. Lustig,Defender,defensive_disruption,defensive,21.0
61949,M. Lustig,Defender,finishing,attacking,-0.3
61949,M. Lustig,Defender,goal_protection,defensive,11.0
61949,M. Lustig,Defender,progression,attacking,25.6
61949,M. Lustig,Defender,progression,defensive,5.0
61949,M. Lustig,Defender,progression,middle,7.9
61949,M. Lustig,Defender,recovery,attacking,5.5
61949,M. Lustig,Defender,recovery,defensive,80.5
61949,M. Lustig,Defender,recovery,middle,10.5
61949,M. Lustig,Defender,retention,attacking,-4.7
61949,M. Lustig,Defender,retention,defensive,-9.8
61949,M. Lustig,Defender,retention,middle,-8.6
14943,M. Mand\u017euki\u0107,Forward,chance_creation,attacking,27.5
14943,M. Mand\u017euki\u0107,Forward,defensive_disruption,attacking,5.0
14943,M. Mand\u017euki\u0107,Forward,defensive_disruption,defensive,13.5
14943,M. Mand\u017euki\u0107,Forward,defensive_disruption,middle,2.5
14943,M. Mand\u017euki\u0107,Forward,finishing,attacking,26.2
14943,M. Mand\u017euki\u0107,Forward,goal_protection,defensive,9.0
14943,M. Mand\u017euki\u0107,Forward,progression,attacking,19.1
14943,M. Mand\u017euki\u0107,Forward,progression,defensive,0.9
14943,M. Mand\u017euki\u0107,Forward,progression,middle,24.5
14943,M. Mand\u017euki\u0107,Forward,recovery,attacking,43.5
14943,M. Mand\u017euki\u0107,Forward,recovery,defensive,36.0
14943,M. Mand\u017euki\u0107,Forward,recovery,middle,20.0
14943,M. Mand\u017euki\u0107,Forward,retention,attacking,-20.7
14943,M. Mand\u017euki\u0107,Forward,retention,defensive,-4.8
14943,M. Mand\u017euki\u0107,Forward,retention,middle,-12.9
14943,M. Mand\u017euki\u0107,Forward,transition,middle,2.0
146459,M. Meza,Midfielder,chance_creation,attacking,7.5
146459,M. Meza,Midfielder,defensive_disruption,defensive,1.5
146459,M. Meza,Midfielder,finishing,attacking,2.0
146459,M. Meza,Midfielder,goal_protection,defensive,1.0
146459,M. Meza,Midfielder,progression,attacking,13.8
146459,M. Meza,Midfielder,progression,defensive,0.1
146459,M. Meza,Midfielder,progression,middle,19.7
146459,M. Meza,Midfielder,recovery,attacking,5.5
146459,M. Meza,Midfielder,recovery,defensive,10.5
146459,M. Meza,Midfielder,recovery,middle,11.5
146459,M. Meza,Midfielder,retention,attacking,-6.1
146459,M. Meza,Midfielder,retention,defensive,-1.6
146459,M. Meza,Midfielder,retention,middle,-2.9
146459,M. Meza,Midfielder,transition,attacking,2.0
146459,M. Meza,Midfielder,transition,middle,2.0
61425,M. Milligan,Midfielder,defensive_disruption,defensive,15.0
61425,M. Milligan,Midfielder,goal_protection,defensive,9.0
61425,M. Milligan,Midfielder,progression,attacking,0.4
61425,M. Milligan,Midfielder,progression,defensive,23.3
61425,M. Milligan,Midfielder,progression,middle,52.6
